2000 Treeline Meterological Hourly Data (Summary),,,,,,,,,
,,,,,,,,,
Reference Dataset with the following format:,,,,,,,,,
,"[Year of data collection] Meteorological data from Dry Creek Experimental Watershed. Watershed Process Research Group, Boise State University",,,,,,,,
, URL: earth.boisestate.edu/drycreek. Multi-paged. [month and day of data download].,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,Column.Variable-units| Description,,,,,,,,
,1. DateTime| Time stamp of variable collection time [MM/DD/YY  hr:mm],,,,,,,,
,2. Precipitation-mm| Cumulative Shielded Rain gage Depth [mm],,,,,,,,
,"3. AirTemperature-C| Air Temperature at 2m above ground, Averaged [C]",,,,,,,,
,"4. SolarRadiation-Watts/m2| Solar Radiation, Averaged [Watts/m2]",,,,,,,,
,"5. Net Radiation-Watts/m2| Net Radiation, Averaged [Watts/m2]",,,,,,,,
,"6. Relative Humidity-%| Relative Humidity at 2m above ground , Averaged [%]",,,,,,,,
,7. Wind Direction-Degree| Mean Resultant Wind Direction at 2m above ground [Degree],,,,,,,,
,"8. Wind Speed-m/s| Wind Speed at 2m above ground, Averaged [m/s]",,,,,,,,
,"9.Snow Depth-cm| Filtered depth of snow above ground, Acoustic Sensor [cm]",,,,,,,,
,Note: -6999 denotes missing data,,,,,,,,
,,,,,,,,,
DateTime,Precipitation-mm,AirTemperature-C,SolarRadiation-Watts/m2,NetRadiation-Watts/m2,RelativeHumidity-%,WindDirection-Degree,WindSpeed-m/s,SnowDepth-cm,
07/29/2000 12:00,377.40,30.7,-6999,-6999,15.22,238.8,0.96,-6999,
07/29/2000 13:00,377.40,32.4,-6999,-6999,12.74,214.9,1.32,-6999,
07/29/2000 14:00,377.40,33.8,-6999,-6999,11.71,230.6,1.15,-6999,
07/29/2000 15:00,377.40,34.0,-6999,-6999,12.03,220.9,1.46,-6999,
07/29/2000 16:00,377.40,34.0,-6999,-6999,12.27,212.7,1.23,-6999,
07/29/2000 17:00,377.40,33.2,-6999,-6999,13.47,258.5,1.48,-6999,
07/29/2000 18:00,377.40,31.8,-6999,-6999,13.15,329.7,2.54,-6999,
07/29/2000 19:00,377.40,30.6,-6999,-6999,12.30,337.0,3.39,-6999,
07/29/2000 20:00,377.40,29.8,-6999,-6999,13.95,349.9,3.83,-6999,
07/29/2000 21:00,377.40,29.2,-6999,-6999,13.32,15.1,3.58,-6999,
07/29/2000 22:00,377.40,28.7,-6999,-6999,12.30,32.3,3.80,-6999,
07/29/2000 23:00,377.40,28.8,-6999,-6999,12.33,47.7,3.87,-6999,
07/30/2000 00:00,377.40,29.0,-6999,-6999,12.01,357.4,3.06,-6999,
07/30/2000 01:00,377.40,28.8,-6999,-6999,12.15,46.1,3.22,-6999,
07/30/2000 02:00,377.40,29.6,-6999,-6999,11.97,64.1,3.98,-6999,
07/30/2000 03:00,377.40,29.8,-6999,-6999,11.93,64.5,4.30,-6999,
07/30/2000 04:00,377.40,29.3,-6999,-6999,12.20,35.4,1.69,-6999,
07/30/2000 05:00,377.40,28.4,-6999,-6999,12.58,329.4,0.96,-6999,
07/30/2000 06:00,377.40,27.7,-6999,-6999,13.09,323.7,0.93,-6999,
07/30/2000 07:00,377.40,27.0,-6999,-6999,14.02,307.9,0.80,-6999,
07/30/2000 08:00,377.40,28.2,-6999,-6999,14.49,275.1,0.73,-6999,
07/30/2000 09:00,377.40,28.7,-6999,-6999,16.95,164.6,0.36,-6999,
07/30/2000 10:00,377.40,30.7,-6999,-6999,14.72,218.6,0.78,-6999,
07/30/2000 11:00,377.40,31.1,-6999,-6999,17.59,237.8,0.84,-6999,
07/30/2000 12:00,377.40,32.0,-6999,-6999,16.73,240.8,0.92,-6999,
07/30/2000 13:00,377.40,32.6,-6999,-6999,15.65,223.1,0.99,-6999,
07/30/2000 14:00,377.40,34.0,-6999,-6999,14.40,211.3,1.27,-6999,
07/30/2000 15:00,377.40,33.1,-6999,-6999,13.04,193.5,1.27,-6999,
07/30/2000 16:00,377.40,33.8,-6999,-6999,12.93,213.1,1.01,-6999,
07/30/2000 17:00,377.40,33.5,-6999,-6999,13.50,216.7,0.64,-6999,
07/30/2000 18:00,377.40,32.5,-6999,-6999,15.23,205.7,0.38,-6999,
07/30/2000 19:00,377.40,31.2,-6999,-6999,15.65,20.2,1.33,-6999,
07/30/2000 20:00,377.40,29.9,-6999,-6999,17.11,352.5,1.62,-6999,
07/30/2000 21:00,377.40,29.7,-6999,-6999,12.39,343.0,1.68,-6999,
07/30/2000 22:00,377.40,29.6,-6999,-6999,11.35,337.8,1.38,-6999,
07/30/2000 23:00,377.40,29.6,-6999,-6999,11.52,347.3,1.84,-6999,
07/31/2000 00:00,377.40,28.7,-6999,-6999,12.17,7.3,1.67,-6999,
07/31/2000 01:00,377.40,28.5,-6999,-6999,13.24,355.4,1.74,-6999,
07/31/2000 02:00,377.40,29.0,-6999,-6999,14.14,345.8,1.92,-6999,
07/31/2000 03:00,377.40,29.6,-6999,-6999,13.62,319.8,0.92,-6999,
07/31/2000 04:00,377.40,28.0,-6999,-6999,15.34,317.1,0.80,-6999,
07/31/2000 05:00,377.40,26.9,-6999,-6999,17.55,338.0,0.79,-6999,
07/31/2000 06:00,377.40,27.3,-6999,-6999,15.91,325.5,0.75,-6999,
07/31/2000 07:00,377.40,27.1,-6999,-6999,18.13,320.9,0.99,-6999,
07/31/2000 08:00,377.40,27.3,-6999,-6999,18.65,324.6,1.04,-6999,
07/31/2000 09:00,377.40,27.1,-6999,-6999,21.57,351.0,1.09,-6999,
07/31/2000 10:00,377.40,27.5,-6999,-6999,21.27,351.8,1.63,-6999,
07/31/2000 11:00,377.40,26.8,-6999,-6999,25.59,103.3,1.24,-6999,
07/31/2000 12:00,377.40,29.6,-6999,-6999,21.29,133.9,1.22,-6999,
07/31/2000 13:00,377.40,32.6,-6999,-6999,18.00,243.7,1.00,-6999,
07/31/2000 14:00,377.40,34.0,-6999,-6999,15.16,232.7,1.06,-6999,
07/31/2000 15:00,377.40,34.6,-6999,-6999,14.52,225.9,1.27,-6999,
07/31/2000 16:00,377.40,32.6,-6999,-6999,15.79,334.5,1.95,-6999,
07/31/2000 17:00,377.40,32.9,-6999,-6999,13.32,328.3,2.01,-6999,
07/31/2000 18:00,377.40,32.0,-6999,-6999,13.62,343.3,3.17,-6999,
07/31/2000 19:00,377.40,31.1,-6999,-6999,14.30,356.4,3.11,-6999,
07/31/2000 20:00,377.40,30.6,-6999,-6999,14.49,7.5,2.57,-6999,
07/31/2000 21:00,377.40,29.9,-6999,-6999,14.81,355.6,1.86,-6999,
07/31/2000 22:00,377.40,29.8,-6999,-6999,14.70,354.4,1.47,-6999,
07/31/2000 23:00,377.40,29.4,-6999,-6999,15.05,8.7,1.57,-6999,
08/01/2000 00:00,377.40,28.9,-6999,-6999,15.76,345.7,1.32,-6999,
08/01/2000 01:00,377.40,27.9,-6999,-6999,19.44,359.9,2.31,-6999,
08/01/2000 02:00,377.40,27.1,-6999,-6999,21.81,341.3,1.97,-6999,
08/01/2000 03:00,377.40,26.5,-6999,-6999,23.93,357.1,1.92,-6999,
08/01/2000 04:00,377.40,26.0,-6999,-6999,24.41,24.6,1.91,-6999,
08/01/2000 05:00,377.40,25.4,-6999,-6999,26.00,48.0,2.07,-6999,
08/01/2000 06:00,377.40,25.4,-6999,-6999,27.03,21.7,1.95,-6999,
08/01/2000 07:00,377.40,25.4,-6999,-6999,27.65,50.2,1.98,-6999,
08/01/2000 08:00,377.40,26.4,-6999,-6999,27.29,49.2,2.78,-6999,
08/01/2000 09:00,377.40,27.3,-6999,-6999,26.83,10.9,1.83,-6999,
08/01/2000 10:00,377.40,28.3,-6999,-6999,28.40,331.7,1.15,-6999,
08/01/2000 11:00,377.40,28.9,-6999,-6999,27.09,273.1,1.23,-6999,
08/01/2000 12:00,377.40,29.8,-6999,-6999,25.11,220.9,1.32,-6999,
08/01/2000 13:00,377.40,31.3,-6999,-6999,23.47,205.2,1.50,-6999,
08/01/2000 14:00,377.40,31.9,-6999,-6999,22.33,270.8,1.66,-6999,
08/01/2000 15:00,377.40,31.2,-6999,-6999,22.88,141.7,2.02,-6999,
08/01/2000 16:00,377.40,31.4,-6999,-6999,20.53,309.7,2.10,-6999,
08/01/2000 17:00,377.40,31.3,-6999,-6999,20.50,314.7,2.05,-6999,
08/01/2000 18:00,377.40,30.7,-6999,-6999,19.32,298.9,1.79,-6999,
08/01/2000 19:00,377.40,29.1,-6999,-6999,19.27,308.4,1.45,-6999,
08/01/2000 20:00,377.40,28.4,-6999,-6999,18.56,18.3,1.57,-6999,
08/01/2000 21:00,377.40,27.0,-6999,-6999,19.37,64.8,3.21,-6999,
08/01/2000 22:00,377.40,27.1,-6999,-6999,15.60,52.2,2.71,-6999,
08/01/2000 23:00,377.40,26.8,-6999,-6999,15.84,5.5,1.91,-6999,
08/02/2000 00:00,377.40,27.1,-6999,-6999,15.04,327.0,1.22,-6999,
08/02/2000 01:00,377.40,26.2,-6999,-6999,14.73,351.2,1.78,-6999,
08/02/2000 02:00,377.40,25.6,-6999,-6999,12.76,335.3,1.17,-6999,
08/02/2000 03:00,377.40,24.7,-6999,-6999,13.70,8.6,1.81,-6999,
08/02/2000 04:00,377.40,24.9,-6999,-6999,14.11,44.9,3.22,-6999,
08/02/2000 05:00,377.40,24.1,-6999,-6999,19.36,45.3,4.64,-6999,
08/02/2000 06:00,377.40,24.0,-6999,-6999,21.10,37.7,4.35,-6999,
08/02/2000 07:00,377.40,24.6,-6999,-6999,18.53,37.6,3.48,-6999,
08/02/2000 08:00,377.40,25.7,-6999,-6999,15.08,19.5,2.76,-6999,
08/02/2000 09:00,377.40,27.1,-6999,-6999,17.65,197.7,1.18,-6999,
08/02/2000 10:00,377.40,27.5,-6999,-6999,19.95,195.5,1.32,-6999,
08/02/2000 11:00,377.40,28.4,-6999,-6999,23.10,241.4,1.15,-6999,
08/02/2000 12:00,377.40,29.1,-6999,-6999,23.13,220.2,1.30,-6999,
08/02/2000 13:00,377.40,30.1,-6999,-6999,18.69,259.1,1.71,-6999,
08/02/2000 14:00,377.40,30.6,-6999,-6999,13.18,277.6,2.00,-6999,
08/02/2000 15:00,377.40,30.8,-6999,-6999,11.00,275.9,2.03,-6999,
08/02/2000 16:00,377.40,30.9,-6999,-6999,10.09,289.1,1.63,-6999,
08/02/2000 17:00,377.40,30.3,-6999,-6999,7.75,289.7,2.04,-6999,
08/02/2000 18:00,377.40,29.6,-6999,-6999,6.12,312.1,1.55,-6999,
08/02/2000 19:00,377.40,28.2,-6999,-6999,6.15,358.5,2.25,-6999,
08/02/2000 20:00,377.40,27.1,-6999,-6999,7.25,44.9,2.15,-6999,
08/02/2000 21:00,377.40,26.1,-6999,-6999,8.50,53.4,2.76,-6999,
08/02/2000 22:00,377.40,26.2,-6999,-6999,9.04,56.5,3.05,-6999,
08/02/2000 23:00,377.40,26.1,-6999,-6999,10.37,19.7,2.07,-6999,
08/03/2000 00:00,377.40,25.0,-6999,-6999,11.41,270.7,0.93,-6999,
08/03/2000 01:00,377.40,24.4,-6999,-6999,10.25,65.8,0.99,-6999,
08/03/2000 02:00,377.40,25.6,-6999,-6999,10.43,154.1,0.48,-6999,
08/03/2000 03:00,377.40,25.7,-6999,-6999,15.32,130.7,1.18,-6999,
08/03/2000 04:00,377.40,25.2,-6999,-6999,15.35,130.5,1.38,-6999,
08/03/2000 05:00,377.40,25.5,-6999,-6999,13.73,126.4,2.46,-6999,
08/03/2000 06:00,377.40,25.2,-6999,-6999,12.09,141.9,2.37,-6999,
08/03/2000 07:00,377.40,24.8,-6999,-6999,20.52,175.8,0.80,-6999,
08/03/2000 08:00,377.40,24.7,-6999,-6999,24.73,192.3,0.86,-6999,
08/03/2000 09:00,377.40,25.1,-6999,-6999,25.55,301.4,0.60,-6999,
08/03/2000 10:00,377.40,25.4,-6999,-6999,26.10,88.3,2.32,-6999,
08/03/2000 11:00,377.40,25.5,-6999,-6999,26.09,138.8,5.82,-6999,
08/03/2000 12:00,377.40,28.3,-6999,-6999,22.30,151.2,3.60,-6999,
08/03/2000 13:00,377.40,32.5,-6999,-6999,16.90,209.1,1.76,-6999,
08/03/2000 14:00,377.40,31.9,-6999,-6999,15.82,189.9,1.78,-6999,
08/03/2000 15:00,377.40,32.4,-6999,-6999,14.63,208.8,1.59,-6999,
08/03/2000 16:00,377.40,32.3,-6999,-6999,14.28,249.5,1.20,-6999,
08/03/2000 17:00,377.40,27.8,-6999,-6999,22.15,137.3,3.56,-6999,
08/03/2000 18:00,377.40,28.4,-6999,-6999,19.35,148.1,1.71,-6999,
08/03/2000 19:00,377.40,28.4,-6999,-6999,19.30,293.6,0.26,-6999,
08/03/2000 20:00,377.40,27.5,-6999,-6999,20.80,309.0,0.18,-6999,
08/03/2000 21:00,377.40,24.9,-6999,-6999,29.44,196.6,2.86,-6999,
08/03/2000 22:00,377.40,23.0,-6999,-6999,36.23,140.1,6.49,-6999,
08/03/2000 23:00,377.40,22.4,-6999,-6999,38.31,164.1,3.81,-6999,
08/04/2000 00:00,377.40,22.5,-6999,-6999,37.44,166.6,3.99,-6999,
08/04/2000 01:00,377.40,22.9,-6999,-6999,35.76,148.1,4.70,-6999,
08/04/2000 02:00,377.40,22.9,-6999,-6999,35.63,135.9,5.01,-6999,
08/04/2000 03:00,377.40,22.4,-6999,-6999,37.17,147.8,3.86,-6999,
08/04/2000 04:00,377.40,21.7,-6999,-6999,39.86,136.6,4.81,-6999,
08/04/2000 05:00,377.40,21.7,-6999,-6999,39.23,135.2,3.95,-6999,
08/04/2000 06:00,377.40,21.5,-6999,-6999,40.11,136.2,3.83,-6999,
08/04/2000 07:00,377.40,21.6,-6999,-6999,39.56,155.7,1.98,-6999,
08/04/2000 08:00,377.40,21.4,-6999,-6999,41.69,137.7,3.63,-6999,
08/04/2000 09:00,377.40,23.4,-6999,-6999,38.27,153.6,2.60,-6999,
08/04/2000 10:00,377.40,26.9,-6999,-6999,31.14,213.8,1.36,-6999,
08/04/2000 11:00,377.40,28.9,-6999,-6999,27.12,215.1,1.44,-6999,
08/04/2000 12:00,377.40,29.4,-6999,-6999,25.19,212.7,1.68,-6999,
08/04/2000 13:00,377.40,30.4,-6999,-6999,20.38,209.1,1.64,-6999,
08/04/2000 14:00,377.50,29.6,-6999,-6999,22.01,217.4,1.28,-6999,
08/04/2000 15:00,377.50,29.1,-6999,-6999,21.34,268.4,1.48,-6999,
08/04/2000 16:00,377.50,24.7,-6999,-6999,30.67,199.1,2.20,-6999,
08/04/2000 17:00,377.50,22.6,-6999,-6999,29.86,160.4,4.67,-6999,
08/04/2000 18:00,377.50,22.2,-6999,-6999,35.12,199.4,2.13,-6999,
08/04/2000 19:00,377.50,21.7,-6999,-6999,34.85,148.9,3.10,-6999,
08/04/2000 20:00,377.50,19.9,-6999,-6999,48.40,24.7,4.30,-6999,
08/04/2000 21:00,377.50,19.4,-6999,-6999,47.35,62.7,4.45,-6999,
08/04/2000 22:00,377.50,21.9,-6999,-6999,32.34,127.8,2.93,-6999,
08/04/2000 23:00,377.50,21.8,-6999,-6999,32.45,122.7,3.02,-6999,
08/05/2000 00:00,377.70,21.5,-6999,-6999,33.18,92.4,1.83,-6999,
08/05/2000 01:00,377.70,22.1,-6999,-6999,31.51,352.0,0.69,-6999,
08/05/2000 02:00,377.70,20.9,-6999,-6999,34.44,325.1,1.20,-6999,
08/05/2000 03:00,377.70,20.6,-6999,-6999,35.07,336.6,0.55,-6999,
08/05/2000 04:00,377.70,19.9,-6999,-6999,36.75,322.3,0.32,-6999,
08/05/2000 05:00,377.70,19.2,-6999,-6999,39.85,321.6,1.24,-6999,
08/05/2000 06:00,377.70,19.0,-6999,-6999,41.13,323.6,0.83,-6999,
08/05/2000 07:00,377.70,20.0,-6999,-6999,39.96,323.8,0.19,-6999,
08/05/2000 08:00,377.70,22.6,-6999,-6999,35.83,249.9,0.11,-6999,
08/05/2000 09:00,377.70,23.7,-6999,-6999,34.53,237.1,0.69,-6999,
08/05/2000 10:00,377.70,24.7,-6999,-6999,33.97,231.6,0.77,-6999,
08/05/2000 11:00,377.70,25.5,-6999,-6999,32.17,219.8,1.30,-6999,
08/05/2000 12:00,377.70,26.8,-6999,-6999,29.80,226.8,1.37,-6999,
08/05/2000 13:00,377.70,27.5,-6999,-6999,24.94,250.5,1.63,-6999,
08/05/2000 14:00,377.70,28.3,-6999,-6999,22.26,231.2,1.71,-6999,
08/05/2000 15:00,377.70,28.1,-6999,-6999,12.67,283.8,2.13,-6999,
08/05/2000 16:00,377.70,28.0,-6999,-6999,10.69,299.4,2.14,-6999,
08/05/2000 17:00,377.70,27.8,-6999,-6999,11.07,312.1,2.51,-6999,
08/05/2000 18:00,377.70,26.5,-6999,-6999,13.10,351.9,2.93,-6999,
08/05/2000 19:00,377.70,25.7,-6999,-6999,14.09,355.3,3.42,-6999,
08/05/2000 20:00,377.70,25.0,-6999,-6999,14.87,38.9,2.68,-6999,
08/05/2000 21:00,377.70,24.0,-6999,-6999,15.37,56.1,2.99,-6999,
08/05/2000 22:00,377.70,24.0,-6999,-6999,14.73,20.9,2.42,-6999,
08/05/2000 23:00,377.70,24.1,-6999,-6999,14.49,46.4,2.27,-6999,
08/06/2000 00:00,377.70,23.7,-6999,-6999,14.98,51.4,1.77,-6999,
08/06/2000 01:00,377.70,23.1,-6999,-6999,15.41,27.4,1.65,-6999,
08/06/2000 02:00,377.70,22.3,-6999,-6999,15.68,35.6,2.09,-6999,
08/06/2000 03:00,377.70,22.0,-6999,-6999,16.03,343.9,1.14,-6999,
08/06/2000 04:00,377.70,22.1,-6999,-6999,15.80,336.4,0.66,-6999,
08/06/2000 05:00,377.70,22.4,-6999,-6999,16.46,323.9,0.82,-6999,
08/06/2000 06:00,377.70,22.0,-6999,-6999,15.32,328.8,1.10,-6999,
08/06/2000 07:00,377.70,23.0,-6999,-6999,15.35,323.6,0.81,-6999,
08/06/2000 08:00,377.70,25.2,-6999,-6999,15.21,113.4,0.50,-6999,
08/06/2000 09:00,377.70,26.2,-6999,-6999,15.52,294.0,0.73,-6999,
08/06/2000 10:00,377.70,26.9,-6999,-6999,17.81,213.7,1.06,-6999,
08/06/2000 11:00,377.70,25.9,-6999,-6999,20.75,250.9,0.78,-6999,
08/06/2000 12:00,377.70,26.8,-6999,-6999,19.77,231.3,0.83,-6999,
08/06/2000 13:00,377.70,28.7,-6999,-6999,17.98,211.7,1.26,-6999,
08/06/2000 14:00,377.70,29.6,-6999,-6999,14.28,242.8,1.35,-6999,
08/06/2000 15:00,377.70,30.5,-6999,-6999,13.30,221.1,1.58,-6999,
08/06/2000 16:00,377.70,30.5,-6999,-6999,12.71,217.2,1.29,-6999,
08/06/2000 17:00,377.70,29.7,-6999,-6999,12.28,248.0,1.56,-6999,
08/06/2000 18:00,377.70,28.9,-6999,-6999,12.63,261.1,1.43,-6999,
08/06/2000 19:00,377.70,27.1,-6999,-6999,13.71,193.6,0.89,-6999,
08/06/2000 20:00,377.70,25.9,-6999,-6999,14.63,318.6,0.50,-6999,
08/06/2000 21:00,377.70,25.0,-6999,-6999,14.72,326.5,0.81,-6999,
08/06/2000 22:00,377.70,24.4,-6999,-6999,15.21,327.3,0.86,-6999,
08/06/2000 23:00,377.70,23.8,-6999,-6999,15.72,339.7,0.91,-6999,
08/07/2000 00:00,377.70,23.9,-6999,-6999,16.13,331.5,0.84,-6999,
08/07/2000 01:00,377.70,23.1,-6999,-6999,18.24,352.9,1.19,-6999,
08/07/2000 02:00,377.70,22.9,-6999,-6999,19.81,5.1,1.53,-6999,
08/07/2000 03:00,377.70,23.4,-6999,-6999,20.18,333.3,1.07,-6999,
08/07/2000 04:00,377.70,22.9,-6999,-6999,21.04,341.4,1.19,-6999,
08/07/2000 05:00,377.70,22.1,-6999,-6999,21.36,26.6,1.94,-6999,
08/07/2000 06:00,377.70,22.0,-6999,-6999,21.86,30.3,2.03,-6999,
08/07/2000 07:00,377.70,22.7,-6999,-6999,21.71,341.0,0.61,-6999,
08/07/2000 08:00,377.70,25.3,-6999,-6999,19.70,184.3,0.19,-6999,
08/07/2000 09:00,377.70,25.8,-6999,-6999,20.37,196.6,0.77,-6999,
08/07/2000 10:00,377.70,26.7,-6999,-6999,19.51,260.7,0.71,-6999,
08/07/2000 11:00,377.70,28.1,-6999,-6999,16.25,218.4,1.46,-6999,
08/07/2000 12:00,377.70,28.8,-6999,-6999,15.20,223.5,1.65,-6999,
08/07/2000 13:00,377.70,29.3,-6999,-6999,13.80,279.3,1.72,-6999,
08/07/2000 14:00,377.70,29.7,-6999,-6999,13.36,277.5,1.91,-6999,
08/07/2000 15:00,377.70,29.9,-6999,-6999,13.49,277.8,1.94,-6999,
08/07/2000 16:00,377.70,29.5,-6999,-6999,12.62,297.2,2.18,-6999,
08/07/2000 17:00,377.70,29.4,-6999,-6999,11.37,304.5,2.53,-6999,
08/07/2000 18:00,377.70,29.0,-6999,-6999,10.91,319.7,1.88,-6999,
08/07/2000 19:00,377.70,27.3,-6999,-6999,11.60,345.6,2.25,-6999,
08/07/2000 20:00,377.70,26.3,-6999,-6999,12.50,18.9,2.16,-6999,
08/07/2000 21:00,377.70,24.9,-6999,-6999,13.68,54.6,2.64,-6999,
08/07/2000 22:00,377.70,24.8,-6999,-6999,13.89,47.7,2.59,-6999,
08/07/2000 23:00,377.70,24.6,-6999,-6999,13.68,10.4,1.72,-6999,
08/08/2000 00:00,377.70,24.2,-6999,-6999,13.74,0.2,1.74,-6999,
08/08/2000 01:00,377.70,24.2,-6999,-6999,13.45,37.3,2.17,-6999,
08/08/2000 02:00,377.70,24.3,-6999,-6999,13.28,20.3,2.19,-6999,
08/08/2000 03:00,377.70,24.2,-6999,-6999,13.43,355.9,1.75,-6999,
08/08/2000 04:00,377.70,23.0,-6999,-6999,14.43,343.4,1.35,-6999,
08/08/2000 05:00,377.70,23.6,-6999,-6999,13.81,339.1,1.73,-6999,
08/08/2000 06:00,377.70,24.2,-6999,-6999,13.35,328.6,0.83,-6999,
08/08/2000 07:00,377.70,24.8,-6999,-6999,13.33,327.7,0.23,-6999,
08/08/2000 08:00,377.70,27.5,-6999,-6999,12.78,156.7,0.24,-6999,
08/08/2000 09:00,377.70,29.2,-6999,-6999,11.42,271.7,0.37,-6999,
08/08/2000 10:00,377.70,27.9,-6999,-6999,16.00,284.8,0.87,-6999,
08/08/2000 11:00,377.70,29.1,-6999,-6999,15.49,208.0,1.04,-6999,
08/08/2000 12:00,377.70,31.4,-6999,-6999,13.33,216.7,1.23,-6999,
08/08/2000 13:00,377.80,31.6,-6999,-6999,12.85,221.1,1.28,-6999,
08/08/2000 14:00,377.80,32.4,-6999,-6999,12.76,222.4,1.42,-6999,
08/08/2000 15:00,377.80,32.7,-6999,-6999,12.83,237.0,1.60,-6999,
08/08/2000 16:00,377.80,32.1,-6999,-6999,12.80,228.7,1.56,-6999,
08/08/2000 17:00,377.80,30.6,-6999,-6999,13.19,153.2,1.11,-6999,
08/08/2000 18:00,377.80,30.0,-6999,-6999,13.34,67.7,2.36,-6999,
08/08/2000 19:00,377.80,29.7,-6999,-6999,13.12,83.2,2.60,-6999,
08/08/2000 20:00,377.80,28.4,-6999,-6999,13.66,26.9,3.48,-6999,
08/08/2000 21:00,377.80,27.3,-6999,-6999,14.34,49.3,3.35,-6999,
08/08/2000 22:00,377.80,28.1,-6999,-6999,13.13,71.2,4.02,-6999,
08/08/2000 23:00,377.80,28.0,-6999,-6999,12.86,93.3,3.33,-6999,
08/09/2000 00:00,377.90,28.1,-6999,-6999,13.13,67.7,3.69,-6999,
08/09/2000 01:00,377.90,27.5,-6999,-6999,13.46,92.1,2.50,-6999,
08/09/2000 02:00,377.90,27.3,-6999,-6999,13.34,68.6,1.82,-6999,
08/09/2000 03:00,377.90,26.8,-6999,-6999,13.61,74.3,2.06,-6999,
08/09/2000 04:00,377.90,26.2,-6999,-6999,14.17,94.4,2.20,-6999,
08/09/2000 05:00,377.90,26.0,-6999,-6999,14.39,108.5,2.83,-6999,
08/09/2000 06:00,377.90,25.7,-6999,-6999,14.42,97.7,1.27,-6999,
08/09/2000 07:00,377.90,25.7,-6999,-6999,14.78,89.4,1.58,-6999,
08/09/2000 08:00,377.90,27.2,-6999,-6999,14.34,135.2,4.08,-6999,
08/09/2000 09:00,377.90,28.7,-6999,-6999,15.07,159.4,1.59,-6999,
08/09/2000 10:00,377.90,28.0,-6999,-6999,16.17,157.0,2.66,-6999,
08/09/2000 11:00,377.90,29.4,-6999,-6999,15.58,169.1,3.06,-6999,
08/09/2000 12:00,377.90,32.5,-6999,-6999,14.12,196.3,2.13,-6999,
08/09/2000 13:00,377.90,33.7,-6999,-6999,13.74,216.7,1.72,-6999,
08/09/2000 14:00,377.90,32.3,-6999,-6999,12.61,213.2,1.51,-6999,
08/09/2000 15:00,377.90,33.0,-6999,-6999,11.08,195.9,1.70,-6999,
08/09/2000 16:00,377.90,33.4,-6999,-6999,10.95,237.7,1.41,-6999,
08/09/2000 17:00,377.90,33.2,-6999,-6999,10.55,261.4,1.12,-6999,
08/09/2000 18:00,377.90,32.3,-6999,-6999,10.79,269.7,1.27,-6999,
08/09/2000 19:00,377.90,30.8,-6999,-6999,11.63,279.7,0.76,-6999,
08/09/2000 20:00,377.90,29.1,-6999,-6999,12.44,314.5,1.52,-6999,
08/09/2000 21:00,377.90,28.0,-6999,-6999,12.58,316.5,1.61,-6999,
08/09/2000 22:00,377.90,27.1,-6999,-6999,11.74,322.3,1.32,-6999,
08/09/2000 23:00,377.90,26.4,-6999,-6999,12.09,323.8,1.18,-6999,
08/10/2000 00:00,377.90,26.6,-6999,-6999,12.11,318.9,1.34,-6999,
08/10/2000 01:00,377.90,25.7,-6999,-6999,12.91,326.1,0.91,-6999,
08/10/2000 02:00,377.90,25.0,-6999,-6999,14.89,6.8,1.02,-6999,
08/10/2000 03:00,377.90,24.9,-6999,-6999,16.39,20.1,1.18,-6999,
08/10/2000 04:00,377.90,25.0,-6999,-6999,17.65,344.2,1.48,-6999,
08/10/2000 05:00,377.90,24.6,-6999,-6999,18.23,344.9,1.70,-6999,
08/10/2000 06:00,377.90,21.9,-6999,-6999,21.85,342.6,0.78,-6999,
08/10/2000 07:00,377.90,22.5,-6999,-6999,21.04,1.1,0.43,-6999,
08/10/2000 08:00,377.90,24.0,-6999,-6999,21.30,272.7,0.27,-6999,
08/10/2000 09:00,377.90,22.8,-6999,-6999,25.72,338.8,0.91,-6999,
08/10/2000 10:00,377.90,25.7,-6999,-6999,21.83,247.3,0.94,-6999,
08/10/2000 11:00,377.90,27.0,-6999,-6999,19.90,221.7,1.30,-6999,
08/10/2000 12:00,377.90,28.2,-6999,-6999,19.30,219.0,1.35,-6999,
08/10/2000 13:00,377.90,28.7,-6999,-6999,19.70,215.2,1.63,-6999,
08/10/2000 14:00,377.90,28.8,-6999,-6999,19.10,238.2,1.43,-6999,
08/10/2000 15:00,377.90,29.0,-6999,-6999,18.35,253.5,1.53,-6999,
08/10/2000 16:00,377.90,29.5,-6999,-6999,17.75,235.9,1.49,-6999,
08/10/2000 17:00,377.90,29.1,-6999,-6999,16.55,243.7,1.32,-6999,
08/10/2000 18:00,377.90,28.1,-6999,-6999,17.51,301.1,1.30,-6999,
08/10/2000 19:00,377.90,26.6,-6999,-6999,19.34,344.6,1.43,-6999,
08/10/2000 20:00,377.90,25.5,-6999,-6999,19.59,79.5,1.18,-6999,
08/10/2000 21:00,377.90,24.6,-6999,-6999,20.24,323.5,0.48,-6999,
08/10/2000 22:00,377.90,23.8,-6999,-6999,19.57,311.8,2.28,-6999,
08/10/2000 23:00,377.90,22.1,-6999,-6999,14.63,308.0,2.67,-6999,
08/11/2000 00:00,377.90,19.7,-6999,-6999,24.94,318.0,1.67,-6999,
